LAMMPS data file (FCC Fe–Ni–Cr, equiatomic ~1/3 each)
500 atoms
3 atom types

0.000000 10.000000 xlo xhi
0.000000 10.000000 ylo yhi
0.000000 10.000000 zlo zhi

Masses

1 55.845000 # Fe
2 58.693400 # Ni
3 51.996100 # Cr

Atoms # atomic
269 3 4.00000000 6.00000000 4.00000000
270 1 5.00000000 7.00000000 4.00000000
271 2 5.00000000 6.00000000 5.00000000
272 3 4.00000000 7.00000000 5.00000000
273 1 4.00000000 6.00000000 6.00000000
274 3 5.00000000 7.00000000 6.00000000
275 1 5.00000000 6.00000000 7.00000000
276 2 4.00000000 7.00000000 7.00000000
277 2 4.00000000 6.00000000 8.00000000
278 2 5.00000000 7.00000000 8.00000000
279 2 5.00000000 6.00000000 9.00000000
280 3 4.00000000 7.00000000 9.00000000
281 1 4.00000000 8.00000000 0.00000000
282 1 5.00000000 9.00000000 0.00000000
283 2 5.00000000 8.00000000 1.00000000
284 3 4.00000000 9.00000000 1.00000000
285 3 4.00000000 8.00000000 2.00000000
286 3 5.00000000 9.00000000 2.00000000
287 3 5.00000000 8.00000000 3.00000000
288 1 4.00000000 9.00000000 3.00000000
289 2 4.00000000 8.00000000 4.00000000
290 2 5.00000000 9.00000000 4.00000000
291 1 5.00000000 8.00000000 5.00000000
292 1 4.00000000 9.00000000 5.00000000
293 2 4.00000000 8.00000000 6.00000000
294 3 5.00000000 9.00000000 6.00000000
295 2 5.00000000 8.00000000 7.00000000
296 1 4.00000000 9.00000000 7.00000000
297 3 4.00000000 8.00000000 8.00000000
298 3 5.00000000 9.00000000 8.00000000
299 1 5.00000000 8.00000000 9.00000000
300 1 4.00000000 9.00000000 9.00000000
301 1 6.00000000 0.00000000 0.00000000
302 1 7.00000000 1.00000000 0.00000000
303 3 7.00000000 0.00000000 1.00000000
304 2 6.00000000 1.00000000 1.00000000
305 1 6.00000000 0.00000000 2.00000000
306 2 7.00000000 1.00000000 2.00000000
307 1 7.00000000 0.00000000 3.00000000
308 2 6.00000000 1.00000000 3.00000000
309 1 6.00000000 0.00000000 4.00000000
310 2 7.00000000 1.00000000 4.00000000
311 2 7.00000000 0.00000000 5.00000000
312 1 6.00000000 1.00000000 5.00000000
313 2 6.00000000 0.00000000 6.00000000
314 3 7.00000000 1.00000000 6.00000000
315 3 7.00000000 0.00000000 7.00000000
316 3 6.00000000 1.00000000 7.00000000
317 2 6.00000000 0.00000000 8.00000000
318 1 7.00000000 1.00000000 8.00000000
319 1 7.00000000 0.00000000 9.00000000
320 2 6.00000000 1.00000000 9.00000000
321 1 6.00000000 2.00000000 0.00000000
322 2 7.00000000 3.00000000 0.00000000
323 3 7.00000000 2.00000000 1.00000000
324 1 6.00000000 3.00000000 1.00000000
325 3 6.00000000 2.00000000 2.00000000
326 1 7.00000000 3.00000000 2.00000000
327 2 7.00000000 2.00000000 3.00000000
328 3 6.00000000 3.00000000 3.00000000
329 3 6.00000000 2.00000000 4.00000000
330 3 7.00000000 3.00000000 4.00000000
331 2 7.00000000 2.00000000 5.00000000
332 3 6.00000000 3.00000000 5.00000000
333 3 6.00000000 2.00000000 6.00000000
334 1 7.00000000 3.00000000 6.00000000
335 1 7.00000000 2.00000000 7.00000000
336 2 6.00000000 3.00000000 7.00000000
337 1 6.00000000 2.00000000 8.00000000
338 2 7.00000000 3.00000000 8.00000000
339 2 7.00000000 2.00000000 9.00000000
340 3 6.00000000 3.00000000 9.00000000
341 2 6.00000000 4.00000000 0.00000000
342 2 7.00000000 5.00000000 0.00000000
343 1 7.00000000 4.00000000 1.00000000
344 2 6.00000000 5.00000000 1.00000000
345 3 6.00000000 4.00000000 2.00000000
346 3 7.00000000 5.00000000 2.00000000
347 3 7.00000000 4.00000000 3.00000000
348 1 6.00000000 5.00000000 3.00000000
349 1 6.00000000 4.00000000 4.00000000
350 1 7.00000000 5.00000000 4.00000000
351 1 7.00000000 4.00000000 5.00000000
352 2 6.00000000 5.00000000 5.00000000
353 2 6.00000000 4.00000000 6.00000000
354 1 7.00000000 5.00000000 6.00000000
355 3 7.00000000 4.00000000 7.00000000
356 3 6.00000000 5.00000000 7.00000000
357 2 6.00000000 4.00000000 8.00000000
358 2 7.00000000 5.00000000 8.00000000
359 2 7.00000000 4.00000000 9.00000000
360 2 6.00000000 5.00000000 9.00000000
361 1 6.00000000 6.00000000 0.00000000
362 2 7.00000000 7.00000000 0.00000000
363 3 7.00000000 6.00000000 1.00000000
364 1 6.00000000 7.00000000 1.00000000
365 3 6.00000000 6.00000000 2.00000000
366 3 7.00000000 7.00000000 2.00000000
367 1 7.00000000 6.00000000 3.00000000
368 2 6.00000000 7.00000000 3.00000000
369 2 6.00000000 6.00000000 4.00000000
370 2 7.00000000 7.00000000 4.00000000
371 2 7.00000000 6.00000000 5.00000000
372 3 6.00000000 7.00000000 5.00000000
373 3 6.00000000 6.00000000 6.00000000
374 3 7.00000000 7.00000000 6.00000000
375 3 7.00000000 6.00000000 7.00000000
376 2 6.00000000 7.00000000 7.00000000
377 1 6.00000000 6.00000000 8.00000000
378 1 7.00000000 7.00000000 8.00000000
379 1 7.00000000 6.00000000 9.00000000
380 2 6.00000000 7.00000000 9.00000000
381 1 6.00000000 8.00000000 0.00000000
382 3 7.00000000 9.00000000 0.00000000
383 1 7.00000000 8.00000000 1.00000000
384 1 6.00000000 9.00000000 1.00000000
385 2 6.00000000 8.00000000 2.00000000
386 3 7.00000000 9.00000000 2.00000000
387 3 7.00000000 8.00000000 3.00000000
388 2 6.00000000 9.00000000 3.00000000
389 3 6.00000000 8.00000000 4.00000000
390 3 7.00000000 9.00000000 4.00000000
391 1 7.00000000 8.00000000 5.00000000
392 3 6.00000000 9.00000000 5.00000000
393 2 6.00000000 8.00000000 6.00000000
394 3 7.00000000 9.00000000 6.00000000
395 3 7.00000000 8.00000000 7.00000000
396 3 6.00000000 9.00000000 7.00000000
